Ensembl_id,HGNC_symbol,T-statistic,P-value,Adjusted P-value
ENSG00000172260,NEGR1,16.283515970966757,5.191143079422047e-46,8.701956807855472e-44
ENSG00000049540,ELN,16.22350574201297,5.860717007721973e-46,9.778674475256294e-44
ENSG00000235531,MSC-AS1,16.18470124277811,6.2565522882888065e-46,1.039080093693446e-43
ENSG00000198542,ITGBL1,16.53510100606321,6.42188064251624e-46,1.0567528637109406e-43
ENSG00000213694,S1PR3,16.18648417152664,6.415599942797915e-46,1.0567528637109406e-43
ENSG00000138685,FGF2,16.215148629659783,6.6519901117644516e-46,1.0896202798142748e-43
ENSG00000152217,SETBP1,16.17692521925498,6.710011294236626e-46,1.0941283416279568e-43
ENSG00000259134,LINC00924,16.326592511486798,7.956919061012696e-46,1.291577183148002e-43
ENSG00000184905,TCEAL2,16.36688703929606,9.327651234158177e-46,1.5072560032565597e-43
ENSG00000153012,LGI2,16.138424762803787,9.877991588043183e-46,1.589027767882839e-43
ENSG00000178187,ZNF454,16.122737648050148,1.3157459013927432e-45,2.107131817886691e-43
ENSG00000139926,FRMD6,16.11925710209473,1.5153362562905407e-45,2.4159847787515806e-43
ENSG00000120594,PLXDC2,16.13134704078838,1.546654290427914e-45,2.4550057239168387e-43
ENSG00000204131,NHSL2,16.23941479940232,2.0285193548939524e-45,3.2056861153352755e-43
ENSG00000166770,ZNF667-AS1,16.054771038431234,2.3248374156891644e-45,3.657846167237605e-43
ENSG00000136732,GYPC,16.04959551888202,2.517661376938298e-45,3.94393303820557e-43
ENSG00000172572,PDE3A,16.038557621179315,2.701953578247378e-45,4.214225248368183e-43
ENSG00000166250,CLMP,16.03485266632163,2.8614413808920007e-45,4.4436574310276506e-43
ENSG00000138615,CILP,16.02079795837011,3.217120432195313e-45,4.974472468282003e-43
ENSG00000172346,CSDC2,16.099129935277507,3.370913157502388e-45,5.189904193093698e-43
ENSG00000131018,SYNE1,15.992401678146807,4.550482297293725e-45,6.976044933795632e-43
ENSG00000136546,SCN7A,15.98362309862744,4.599793904144655e-45,7.019944361715868e-43
ENSG00000139329,LUM,15.982216055241862,4.6182557058649815e-45,7.019944361715868e-43
ENSG00000120658,ENOX1,15.981549439439426,4.746720524621143e-45,7.184772378891741e-43
ENSG00000117600,PLPPR4,15.987009105233058,4.768008770708132e-45,7.18667137107617e-43
ENSG00000106624,AEBP1,16.069442690555654,5.084582459444038e-45,7.631766801993137e-43
ENSG00000262655,SPON1,16.009494774992856,5.868770563080452e-45,8.77210026705771e-43
ENSG00000164197,RNF180,15.954313231165061,6.197727079009231e-45,9.225355332170047e-43
ENSG00000154258,ABCA9,15.948813522225265,6.425835278988298e-45,9.525371444758149e-43
ENSG00000102935,ZNF423,15.950243766023638,6.722436967064013e-45,9.924032153065323e-43
ENSG00000134874,DZIP1,15.957779735427911,6.972039870583538e-45,1.0250327306452593e-42
ENSG00000131459,GFPT2,15.968599766050355,1.0603804566646543e-44,1.5526133927318835e-42
ENSG00000148541,FAM13C,15.889736454506314,1.3285846832609357e-44,1.937411314740632e-42
ENSG00000241684,ADAMTS9-AS2,15.863353737481505,1.5253733255786332e-44,2.215373170383899e-42
ENSG00000034971,MYOC,15.874317368512493,2.147454458880038e-44,3.106275556588855e-42
ENSG00000078295,ADCY2,15.871876634172128,2.268399177797609e-44,3.268043522294523e-42
ENSG00000260230,FRRS1L,15.80702353260244,2.6159039280794574e-44,3.753612864479775e-42
ENSG00000064300,NGFR,15.8050809232281,2.9723250022169865e-44,4.248056366714341e-42
ENSG00000172348,RCAN2,16.000723831594925,3.1952095233291674e-44,4.5484821916820326e-42
ENSG00000177363,LRRN4CL,15.829201089946718,3.286882061857107e-44,4.660486964624506e-42
ENSG00000158445,KCNB1,15.78519772343805,3.343334216977645e-44,4.7218672584897267e-42
ENSG00000114698,PLSCR4,15.878067730740455,3.3752923978245873e-44,4.748308399496526e-42
ENSG00000122824,NUDT10,16.174124789026838,3.464887571702817e-44,4.855309057019342e-42
ENSG00000108797,CNTNAP1,15.813224673018336,3.9427209689817597e-44,5.503394136975979e-42
ENSG00000169071,ROR2,15.897883036654934,4.0250880325955694e-44,5.5965884881124366e-42
ENSG00000131711,MAP1B,16.027691372554905,4.715622400279434e-44,6.531410129931433e-42
ENSG00000224957,LINC01266,15.988543693977629,4.995704897167082e-44,6.892727760618259e-42
ENSG00000158270,COLEC12,15.824247870807367,5.763909500554537e-44,7.922173391317737e-42
ENSG00000169604,ANTXR1,15.756336643632174,8.949822452739048e-44,1.225408323843923e-41
ENSG00000119699,TGFB3,15.676640517031101,9.6363888391142e-44,1.3143961096028276e-41
ENSG00000110076,NRXN2,15.685556917908047,1.0616572134994812e-43,1.4426071674192003e-41
ENSG00000152377,SPOCK1,15.949455131438055,1.0703137925980775e-43,1.4488817615800314e-41
ENSG00000175084,DES,15.751759878643565,1.5974815830467918e-43,2.15437807626457e-41
ENSG00000100842,EFS,15.650289200283433,1.872137332257272e-43,2.51532518801742e-41
ENSG00000112936,C7,15.654370942358714,2.1494160824183316e-43,2.87708966882809e-41
ENSG00000113389,NPR3,15.68067578840535,2.2791851219433228e-43,3.039450107043599e-41
ENSG00000242732,RTL5,15.58922798786639,2.3494015003712548e-43,3.1214844452895566e-41
ENSG00000221866,PLXNA4,15.607967236861661,2.3831232387363e-43,3.1546044259478705e-41
ENSG00000154175,ABI3BP,15.600216523033454,2.4538408643313285e-43,3.2362732840499175e-41
ENSG00000166147,FBN1,15.570722416446495,2.6759046592071156e-43,3.516217136986698e-41
ENSG00000145861,C1QTNF2,15.677031903932127,2.833068117750585e-43,3.7091479046739685e-41
ENSG00000171451,DSEL,15.572536573644609,2.892133900329316e-43,3.772709796600493e-41
ENSG00000165072,MAMDC2,15.554288574129192,3.1490096204133815e-43,4.092913844677146e-41
ENSG00000231768,LINC01354,15.651484895198402,3.1724350422771016e-43,4.108475172260161e-41
